"","Date","stateBirths","states"
"7349","0005",2286,"New Mexico"
"7350","0006",2175,"New Mexico"
"7351","0007",2378,"New Mexico"
"7352","0008",2525,"New Mexico"
"7353","0009",2347,"New Mexico"
"7354","0010",2255,"New Mexico"
"7355","0011",2313,"New Mexico"
"7356","0012",2189,"New Mexico"
"7357","0101",2238,"New Mexico"
"7358","0102",2079,"New Mexico"
"7359","0103",2318,"New Mexico"
"7360","0104",2065,"New Mexico"
"7361","0105",2345,"New Mexico"
"7362","0106",2208,"New Mexico"
"7363","0107",2394,"New Mexico"
"7364","0108",2414,"New Mexico"
"7365","0109",2306,"New Mexico"
"7366","0110",2267,"New Mexico"
"7367","0111",2271,"New Mexico"
"7368","0112",2223,"New Mexico"
"7369","0201",2316,"New Mexico"
"7370","0202",2129,"New Mexico"
"7371","0203",2281,"New Mexico"
"7372","0204",2135,"New Mexico"
"7373","0205",2312,"New Mexico"
"7374","0206",2290,"New Mexico"
"7375","0207",2462,"New Mexico"
"7376","0208",2527,"New Mexico"
"7377","0209",2483,"New Mexico"
"7378","0210",2457,"New Mexico"
"7379","0211",2118,"New Mexico"
"7380","0212",2243,"New Mexico"
"7381","0301",2621,"New Mexico"
"7382","0302",2487,"New Mexico"
"7383","0303",2696,"New Mexico"
"7384","0304",2699,"New Mexico"
"7385","0305",2945,"New Mexico"
"7386","0306",2750,"New Mexico"
"7387","0307",2970,"New Mexico"
"7388","0308",3020,"New Mexico"
"7389","0309",2983,"New Mexico"
"7390","0310",2912,"New Mexico"
"7391","0311",2706,"New Mexico"
"7392","0312",2858,"New Mexico"
"7393","0401",2827,"New Mexico"
"7394","0402",2723,"New Mexico"
"7395","0403",2937,"New Mexico"
"7396","0404",2780,"New Mexico"
"7397","0405",2722,"New Mexico"
"7398","0406",2970,"New Mexico"
"7399","0407",3013,"New Mexico"
"7400","0408",3038,"New Mexico"
"7401","0409",3105,"New Mexico"
"7402","0410",3109,"New Mexico"
"7403","0411",2966,"New Mexico"
"7404","0412",3010,"New Mexico"
"7405","0501",2975,"New Mexico"
"7406","0502",2660,"New Mexico"
"7407","0503",3071,"New Mexico"
"7408","0504",2915,"New Mexico"
"7409","0505",3068,"New Mexico"
"7410","0506",3175,"New Mexico"
"7411","0507",3209,"New Mexico"
"7412","0508",3501,"New Mexico"
"7413","0509",3305,"New Mexico"
"7414","0510",3134,"New Mexico"
"7415","0511",3014,"New Mexico"
"7416","0512",3241,"New Mexico"
"7417","0601",3171,"New Mexico"
"7418","0602",2967,"New Mexico"
"7419","0603",3276,"New Mexico"
"7420","0604",3101,"New Mexico"
"7421","0605",3347,"New Mexico"
"7422","0606",3383,"New Mexico"
"7423","0607",3450,"New Mexico"
"7424","0608",3714,"New Mexico"
"7425","0609",3458,"New Mexico"
"7426","0610",3476,"New Mexico"
"7427","0611",3335,"New Mexico"
"7428","0612",3349,"New Mexico"
"7429","0701",3362,"New Mexico"
"7430","0702",3072,"New Mexico"
"7431","0703",3481,"New Mexico"
"7432","0704",3207,"New Mexico"
"7433","0705",3392,"New Mexico"
"7434","0706",3436,"New Mexico"
"7435","0707",3734,"New Mexico"
"7436","0708",3655,"New Mexico"
"7437","0709",3502,"New Mexico"
"7438","0710",3577,"New Mexico"
"7439","0711",3338,"New Mexico"
"7440","0712",3425,"New Mexico"
"7441","0801",3306,"New Mexico"
"7442","0802",3128,"New Mexico"
"7443","0803",3243,"New Mexico"
"7444","0804",3186,"New Mexico"
"7445","0805",3279,"New Mexico"
"7446","0806",3242,"New Mexico"
"7447","0807",3509,"New Mexico"
"7448","0808",3530,"New Mexico"
"7449","0809",3537,"New Mexico"
"7450","0810",3261,"New Mexico"
"7451","0811",3003,"New Mexico"
"7452","0812",3282,"New Mexico"
"7453","0901",3114,"New Mexico"
"7454","0902",3002,"New Mexico"
"7455","0903",3201,"New Mexico"
"7456","0904",3026,"New Mexico"
"7457","0905",3100,"New Mexico"
"7458","0906",3166,"New Mexico"
"7459","0907",3315,"New Mexico"
"7460","0908",3165,"New Mexico"
"7461","0909",3278,"New Mexico"
"7462","0910",3079,"New Mexico"
"7463","0911",2985,"New Mexico"
"7464","0912",3181,"New Mexico"
"7465","1001",2874,"New Mexico"
"7466","1002",2727,"New Mexico"
"7467","1003",2984,"New Mexico"
"7468","1004",2903,"New Mexico"
"7469","1005",3014,"New Mexico"
"7470","1006",2979,"New Mexico"
"7471","1007",3170,"New Mexico"
"7472","1008",3134,"New Mexico"
"7473","1009",3191,"New Mexico"
"7474","1010",3012,"New Mexico"
"7475","1011",2929,"New Mexico"
"7476","1012",3017,"New Mexico"
"7477","1101",2912,"New Mexico"
"7478","1102",2643,"New Mexico"
"7479","1103",3000,"New Mexico"
"7480","1104",2902,"New Mexico"
"7481","1105",2973,"New Mexico"
"7482","1106",2964,"New Mexico"
"7483","1107",2935,"New Mexico"
"7484","1108",3188,"New Mexico"
"7485","1109",3054,"New Mexico"
"7486","1110",3001,"New Mexico"
"7487","1111",2902,"New Mexico"
"7488","1112",2822,"New Mexico"
"7489","1201",2829,"New Mexico"
"7490","1202",2633,"New Mexico"
"7491","1203",2881,"New Mexico"
"7492","1204",2724,"New Mexico"
"7493","1205",2977,"New Mexico"
"7494","1206",2757,"New Mexico"
"7495","1207",3077,"New Mexico"
"7496","1208",3256,"New Mexico"
"7497","1209",3026,"New Mexico"
"7498","1210",3015,"New Mexico"
"7499","1211",2860,"New Mexico"
"7500","1212",2876,"New Mexico"
"7501","1301",2931,"New Mexico"
"7502","1302",2556,"New Mexico"
"7503","1303",2911,"New Mexico"
"7504","1304",2773,"New Mexico"
"7505","1305",2862,"New Mexico"
"7506","1306",2942,"New Mexico"
"7507","1307",3196,"New Mexico"
"7508","1308",3156,"New Mexico"
"7509","1309",3037,"New Mexico"
"7510","1310",2944,"New Mexico"
"7511","1311",2778,"New Mexico"
"7512","1312",2944,"New Mexico"
"7513","1401",2929,"New Mexico"
"7514","1402",2675,"New Mexico"
"7515","1403",2889,"New Mexico"
"7516","1404",2813,"New Mexico"
"7517","1405",3003,"New Mexico"
"7518","1406",2861,"New Mexico"
"7519","1407",3239,"New Mexico"
"7520","1408",3178,"New Mexico"
"7521","1409",3149,"New Mexico"
"7522","1410",3064,"New Mexico"
"7523","1411",2958,"New Mexico"
"7524","1412",3103,"New Mexico"
"7525","1501",3109,"New Mexico"
"7526","1502",2599,"New Mexico"
"7527","1503",3002,"New Mexico"
"7528","1504",2864,"New Mexico"
"7529","1505",2981,"New Mexico"
"7530","1506",2984,"New Mexico"
"7531","1507",3185,"New Mexico"
"7532","1508",3304,"New Mexico"
"7533","1509",3147,"New Mexico"
"7534","1510",3117,"New Mexico"
"7535","1511",2948,"New Mexico"
"7536","1512",3058,"New Mexico"
"7537","9501",2183,"New Mexico"
"7538","9502",2083,"New Mexico"
"7539","9503",2187,"New Mexico"
"7540","9504",2097,"New Mexico"
"7541","9505",2276,"New Mexico"
"7542","9506",2269,"New Mexico"
"7543","9507",2366,"New Mexico"
"7544","9508",2453,"New Mexico"
"7545","9509",2401,"New Mexico"
"7546","9510",2258,"New Mexico"
"7547","9511",2135,"New Mexico"
"7548","9512",2212,"New Mexico"
"7549","9601",2185,"New Mexico"
"7550","9602",2177,"New Mexico"
"7551","9603",2282,"New Mexico"
"7552","9604",2139,"New Mexico"
"7553","9605",2310,"New Mexico"
"7554","9606",2223,"New Mexico"
"7555","9607",2301,"New Mexico"
"7556","9608",2451,"New Mexico"
"7557","9609",2242,"New Mexico"
"7558","9610",2403,"New Mexico"
"7559","9611",2256,"New Mexico"
"7560","9612",2259,"New Mexico"
"7561","9701",2217,"New Mexico"
"7562","9702",2067,"New Mexico"
"7563","9703",2118,"New Mexico"
"7564","9704",2107,"New Mexico"
"7565","9705",2372,"New Mexico"
"7566","9706",2228,"New Mexico"
"7567","9707",2424,"New Mexico"
"7568","9708",2306,"New Mexico"
"7569","9709",2374,"New Mexico"
"7570","9710",2243,"New Mexico"
"7571","9711",2066,"New Mexico"
"7572","9712",2349,"New Mexico"
"7573","9801",2214,"New Mexico"
"7574","9802",2043,"New Mexico"
"7575","9803",2255,"New Mexico"
"7576","9804",2251,"New Mexico"
"7577","9805",2278,"New Mexico"
"7578","9806",2241,"New Mexico"
"7579","9807",2477,"New Mexico"
"7580","9808",2422,"New Mexico"
"7581","9809",2300,"New Mexico"
"7582","9810",2354,"New Mexico"
"7583","9811",2215,"New Mexico"
"7584","9812",2268,"New Mexico"
"7585","9901",2311,"New Mexico"
"7586","9902",1988,"New Mexico"
"7587","9903",2309,"New Mexico"
"7588","9904",2216,"New Mexico"
"7589","9905",2306,"New Mexico"
"7590","9906",2248,"New Mexico"
"7591","9907",2442,"New Mexico"
"7592","9908",2251,"New Mexico"
"7593","9909",2352,"New Mexico"
"7594","9910",2368,"New Mexico"
"7595","9911",2109,"New Mexico"
"7596","9912",2291,"New Mexico"
"7597","0001",21489,"New York"
"7598","0002",20354,"New York"
"7599","0003",21843,"New York"
"7600","0004",20297,"New York"
"7601","0005",21967,"New York"
"7602","0006",22079,"New York"
"7603","0007",22409,"New York"
"7604","0008",22485,"New York"
"7605","0009",21870,"New York"
"7606","0010",21655,"New York"
"7607","0011",20879,"New York"
"7608","0012",21410,"New York"
"7609","0101",20882,"New York"
"7610","0102",18957,"New York"
"7611","0103",21607,"New York"
"7612","0104",20731,"New York"
"7613","0105",22210,"New York"
"7614","0106",21098,"New York"
"7615","0107",22445,"New York"
"7616","0108",22795,"New York"
"7617","0109",21262,"New York"
"7618","0110",21535,"New York"
"7619","0111",20325,"New York"
"7620","0112",20179,"New York"
"7621","0201",20545,"New York"
"7622","0202",19093,"New York"
"7623","0203",20898,"New York"
"7624","0204",20737,"New York"
"7625","0205",21605,"New York"
"7626","0206",20584,"New York"
"7627","0207",22433,"New York"
"7628","0208",22308,"New York"
"7629","0209",21143,"New York"
"7630","0210",21483,"New York"
"7631","0211",20006,"New York"
"7632","0212",20580,"New York"
"7633","0301",1120,"New York"
"7634","0302",1081,"New York"
"7635","0303",1275,"New York"
"7636","0304",1213,"New York"
"7637","0305",1332,"New York"
"7638","0306",1197,"New York"
"7639","0307",1284,"New York"
"7640","0308",1255,"New York"
"7641","0309",1222,"New York"
"7642","0310",1185,"New York"
"7643","0311",1053,"New York"
"7644","0312",1176,"New York"
"7645","0401",1158,"New York"
"7646","0402",1160,"New York"
"7647","0403",1290,"New York"
"7648","0404",1278,"New York"
"7649","0405",1324,"New York"
"7650","0406",1284,"New York"
"7651","0407",1272,"New York"
"7652","0408",1228,"New York"
"7653","0409",1134,"New York"
"7654","0410",1240,"New York"
"7655","0411",1062,"New York"
"7656","0412",1135,"New York"
"7657","0501",1113,"New York"
"7658","0502",1089,"New York"
"7659","0503",1247,"New York"
"7660","0504",1168,"New York"
"7661","0505",1275,"New York"
"7662","0506",1327,"New York"
"7663","0507",1283,"New York"
"7664","0508",1268,"New York"
"7665","0509",1207,"New York"
"7666","0510",1185,"New York"
"7667","0511",1094,"New York"
"7668","0512",1164,"New York"
"7669","0601",1124,"New York"
"7670","0602",1090,"New York"
"7671","0603",1200,"New York"
"7672","0604",1142,"New York"
"7673","0605",1237,"New York"
"7674","0606",1236,"New York"
"7675","0607",1323,"New York"
"7676","0608",1315,"New York"
"7677","0609",1290,"New York"
"7678","0610",1201,"New York"
"7679","0611",1104,"New York"
"7680","0612",1116,"New York"
"7681","0701",1156,"New York"
"7682","0702",1127,"New York"
"7683","0703",1199,"New York"
"7684","0704",1142,"New York"
"7685","0705",1213,"New York"
"7686","0706",1169,"New York"
"7687","0707",1267,"New York"
"7688","0708",1322,"New York"
"7689","0709",1170,"New York"
"7690","0710",1161,"New York"
"7691","0711",1133,"New York"
"7692","0712",1109,"New York"
"7693","0801",1158,"New York"
"7694","0802",1017,"New York"
"7695","0803",1121,"New York"
"7696","0804",1192,"New York"
"7697","0805",1216,"New York"
"7698","0806",1226,"New York"
"7699","0807",1222,"New York"
"7700","0808",1190,"New York"
"7701","0809",1190,"New York"
"7702","0810",1108,"New York"
"7703","0811",989,"New York"
"7704","0812",1054,"New York"
"7705","0901",1041,"New York"
"7706","0902",1085,"New York"
"7707","0903",1166,"New York"
"7708","0904",1118,"New York"
"7709","0905",1154,"New York"
"7710","0906",1203,"New York"
"7711","0907",1187,"New York"
"7712","0908",1216,"New York"
"7713","0909",1142,"New York"
"7714","0910",1085,"New York"
"7715","0911",984,"New York"
"7716","0912",996,"New York"
"7717","1001",1025,"New York"
"7718","1002",919,"New York"
"7719","1003",1089,"New York"
"7720","1004",1060,"New York"
"7721","1005",1072,"New York"
"7722","1006",1137,"New York"
"7723","1007",1186,"New York"
"7724","1008",1137,"New York"
"7725","1009",1068,"New York"
"7726","1010",1082,"New York"
"7727","1011",1055,"New York"
"7728","1012",1044,"New York"
"7729","1101",999,"New York"
"7730","1102",990,"New York"
"7731","1103",1071,"New York"
"7732","1104",1079,"New York"
"7733","1105",1114,"New York"
"7734","1106",1168,"New York"
"7735","1107",1116,"New York"
"7736","1108",1146,"New York"
"7737","1109",1129,"New York"
"7738","1110",1031,"New York"
"7739","1111",990,"New York"
"7740","1112",1018,"New York"
"7741","1201",894,"New York"
"7742","1202",937,"New York"
"7743","1203",959,"New York"
"7744","1204",1011,"New York"
"7745","1205",1071,"New York"
"7746","1206",1066,"New York"
"7747","1207",1141,"New York"
"7748","1208",1143,"New York"
"7749","1209",1071,"New York"
"7750","1210",1132,"New York"
"7751","1211",948,"New York"
"7752","1212",979,"New York"
"7753","1301",953,"New York"
"7754","1302",951,"New York"
"7755","1303",990,"New York"
"7756","1304",1084,"New York"
"7757","1305",1102,"New York"
"7758","1306",1103,"New York"
"7759","1307",1102,"New York"
"7760","1308",1095,"New York"
"7761","1309",1015,"New York"
"7762","1310",1054,"New York"
"7763","1311",955,"New York"
"7764","1312",992,"New York"
"7765","1401",972,"New York"
"7766","1402",886,"New York"
"7767","1403",949,"New York"
"7768","1404",1001,"New York"
"7769","1405",1098,"New York"
"7770","1406",1098,"New York"
"7771","1407",1132,"New York"
"7772","1408",1154,"New York"
"7773","1409",1039,"New York"
"7774","1410",1009,"New York"
"7775","1411",972,"New York"
"7776","1412",992,"New York"
"7777","1501",1003,"New York"
"7778","1502",859,"New York"
"7779","1503",1015,"New York"
"7780","1504",1068,"New York"
"7781","1505",1047,"New York"
"7782","1506",1087,"New York"
"7783","1507",1125,"New York"
"7784","1508",1182,"New York"
"7785","1509",1079,"New York"
"7786","1510",1031,"New York"
"7787","1511",1009,"New York"
"7788","1512",928,"New York"
"7789","9501",22143,"New York"
"7790","9502",20571,"New York"
"7791","9503",23136,"New York"
"7792","9504",21700,"New York"
"7793","9505",23865,"New York"
"7794","9506",23555,"New York"
"7795","9507",24158,"New York"
"7796","9508",23807,"New York"
"7797","9509",22897,"New York"
"7798","9510",22583,"New York"
"7799","9511",21350,"New York"
"7800","9512",21604,"New York"
"7801","9601",21588,"New York"
"7802","9602",20726,"New York"
"7803","9603",22163,"New York"
"7804","9604",21609,"New York"
"7805","9605",22498,"New York"
"7806","9606",22297,"New York"
"7807","9607",23459,"New York"
"7808","9608",23069,"New York"
"7809","9609",22158,"New York"
"7810","9610",22627,"New York"
"7811","9611",20672,"New York"
"7812","9612",21097,"New York"
"7813","9701",21270,"New York"
"7814","9702",19316,"New York"
"7815","9703",21717,"New York"
"7816","9704",21066,"New York"
"7817","9705",22553,"New York"
"7818","9706",21433,"New York"
"7819","9707",22902,"New York"
"7820","9708",22161,"New York"
"7821","9709",21804,"New York"
"7822","9710",21475,"New York"
"7823","9711",20349,"New York"
"7824","9712",21192,"New York"
"7825","9801",20940,"New York"
"7826","9802",19581,"New York"
"7827","9803",21814,"New York"
"7828","9804",21476,"New York"
"7829","9805",22461,"New York"
"7830","9806",21909,"New York"
"7831","9807",22614,"New York"
"7832","9808",22372,"New York"
"7833","9809",22155,"New York"
"7834","9810",21481,"New York"
"7835","9811",20165,"New York"
"7836","9812",21239,"New York"
"7837","9901",20843,"New York"
"7838","9902",18965,"New York"
"7839","9903",21348,"New York"
"7840","9904",20794,"New York"
"7841","9905",21955,"New York"
"7842","9906",21704,"New York"
"7843","9907",22634,"New York"
"7844","9908",22590,"New York"
"7845","9909",21796,"New York"
"7846","9910",21282,"New York"
"7847","9911",20122,"New York"
"7848","9912",21579,"New York"
"7849","0001",9958,"North Carolina"
"7850","0002",9435,"North Carolina"
"7851","0003",10075,"North Carolina"
"7852","0004",9259,"North Carolina"
"7853","0005",9795,"North Carolina"
"7854","0006",9807,"North Carolina"
"7855","0007",10440,"North Carolina"
"7856","0008",10815,"North Carolina"
"7857","0009",10409,"North Carolina"
"7858","0010",10195,"North Carolina"
"7859","0011",9953,"North Carolina"
"7860","0012",10170,"North Carolina"
"7861","0101",9971,"North Carolina"
"7862","0102",8882,"North Carolina"
"7863","0103",10059,"North Carolina"
"7864","0104",9486,"North Carolina"
"7865","0105",9778,"North Carolina"
"7866","0106",9517,"North Carolina"
"7867","0107",10495,"North Carolina"
"7868","0108",10554,"North Carolina"
"7869","0109",10137,"North Carolina"
"7870","0110",9869,"North Carolina"
"7871","0111",9824,"North Carolina"
"7872","0112",9613,"North Carolina"
"7873","0201",9945,"North Carolina"
"7874","0202",9110,"North Carolina"
"7875","0203",9738,"North Carolina"
"7876","0204",9351,"North Carolina"
"7877","0205",9696,"North Carolina"
"7878","0206",9563,"North Carolina"
"7879","0207",10395,"North Carolina"
"7880","0208",10537,"North Carolina"
"7881","0209",10000,"North Carolina"
"7882","0210",10034,"North Carolina"
"7883","0211",9149,"North Carolina"
"7884","0212",9817,"North Carolina"
"7885","0301",9519,"North Carolina"
"7886","0302",8619,"North Carolina"
"7887","0303",9528,"North Carolina"
"7888","0304",9516,"North Carolina"
"7889","0305",10070,"North Carolina"
"7890","0306",9898,"North Carolina"
"7891","0307",10520,"North Carolina"
"7892","0308",10183,"North Carolina"
"7893","0309",10217,"North Carolina"
"7894","0310",10043,"North Carolina"
"7895","0311",8987,"North Carolina"
"7896","0312",9883,"North Carolina"
"7897","0401",9311,"North Carolina"
"7898","0402",8807,"North Carolina"
"7899","0403",9755,"North Carolina"
"7900","0404",9519,"North Carolina"
"7901","0405",9846,"North Carolina"
"7902","0406",9731,"North Carolina"
"7903","0407",10264,"North Carolina"
"7904","0408",10088,"North Carolina"
"7905","0409",9840,"North Carolina"
"7906","0410",9548,"North Carolina"
"7907","0411",9150,"North Carolina"
"7908","0412",9394,"North Carolina"
"7909","0501",9010,"North Carolina"
"7910","0502",8402,"North Carolina"
"7911","0503",9741,"North Carolina"
"7912","0504",9380,"North Carolina"
"7913","0505",9749,"North Carolina"
"7914","0506",9796,"North Carolina"
"7915","0507",9889,"North Carolina"
"7916","0508",10209,"North Carolina"
"7917","0509",9807,"North Carolina"
"7918","0510",9273,"North Carolina"
"7919","0511",9122,"North Carolina"
"7920","0512",9398,"North Carolina"
"7921","0601",9292,"North Carolina"
"7922","0602",8684,"North Carolina"
"7923","0603",9616,"North Carolina"
"7924","0604",9122,"North Carolina"
"7925","0605",9829,"North Carolina"
"7926","0606",9674,"North Carolina"
"7927","0607",9972,"North Carolina"
"7928","0608",10513,"North Carolina"
"7929","0609",10027,"North Carolina"
"7930","0610",9698,"North Carolina"
"7931","0611",9223,"North Carolina"
"7932","0612",9370,"North Carolina"
"7933","0701",9531,"North Carolina"
"7934","0702",8811,"North Carolina"
"7935","0703",9761,"North Carolina"
"7936","0704",9095,"North Carolina"
"7937","0705",9973,"North Carolina"
"7938","0706",9750,"North Carolina"
"7939","0707",10326,"North Carolina"
"7940","0708",10478,"North Carolina"
"7941","0709",9718,"North Carolina"
"7942","0710",9829,"North Carolina"
"7943","0711",9549,"North Carolina"
"7944","0712",9242,"North Carolina"
"7945","0801",9494,"North Carolina"
"7946","0802",8833,"North Carolina"
"7947","0803",9313,"North Carolina"
"7948","0804",9289,"North Carolina"
"7949","0805",9629,"North Carolina"
"7950","0806",9389,"North Carolina"
"7951","0807",9877,"North Carolina"
"7952","0808",9837,"North Carolina"
"7953","0809",9696,"North Carolina"
"7954","0810",9578,"North Carolina"
"7955","0811",8506,"North Carolina"
"7956","0812",9269,"North Carolina"
"7957","0901",9086,"North Carolina"
"7958","0902",8435,"North Carolina"
"7959","0903",9354,"North Carolina"
"7960","0904",9037,"North Carolina"
"7961","0905",9468,"North Carolina"
"7962","0906",9399,"North Carolina"
"7963","0907",9901,"North Carolina"
"7964","0908",9528,"North Carolina"
"7965","0909",9527,"North Carolina"
"7966","0910",9254,"North Carolina"
"7967","0911",8388,"North Carolina"
"7968","0912",8954,"North Carolina"
"7969","1001",8635,"North Carolina"
"7970","1002",7878,"North Carolina"
"7971","1003",9178,"North Carolina"
"7972","1004",8768,"North Carolina"
"7973","1005",8798,"North Carolina"
"7974","1006",8962,"North Carolina"
"7975","1007",9453,"North Carolina"
"7976","1008",9241,"North Carolina"
"7977","1009",9302,"North Carolina"
"7978","1010",8975,"North Carolina"
"7979","1011",8588,"North Carolina"
"7980","1012",9144,"North Carolina"
"7981","1101",8499,"North Carolina"
